RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
1.036592681,40,2,0.21054226,3300.0,3,0,0,0,1.0,1
0.355920097,63,0,0.285115476,12166.0,3,0,1,0,0.0,1
0.279488229,55,0,0.289975835,12000.0,18,0,1,0,2.0,1
0.0,31,0,0.099960016,2500.0,8,0,0,0,0.0,1
0.01959902,58,0,0.380458817,7235.0,9,0,1,0,0.0,1
0.685364281,34,1,0.186146028,3738.0,5,0,0,0,2.0,1
0.115035973,62,0,0.345509088,11333.0,9,0,3,0,1.0,1
0.018381237,73,0,0.482313134,3250.0,11,0,1,0,1.0,1
0.006928448,69,0,0.300792577,10345.0,14,0,2,0,1.0,1
0.9999999,24,0,0.05376096,4333.0,4,0,0,0,0.0,1
0.955726935,35,0,0.079168333,2500.0,5,0,0,0,2.0,0
0.956008798,46,0,0.355166573,1770.0,5,1,0,0,0.0,1
0.02899342,35,0,0.470355731,4300.0,5,0,1,0,2.0,1
0.291374524,29,0,0.170610506,4225.0,8,0,0,0,1.0,1
0.038793877,48,0,0.093447162,4333.0,5,0,0,0,0.0,1
0.486783425,34,1,0.140232471,8000.0,7,0,0,0,0.0,1
0.249222385,46,0,0.535611674,6612.0,13,0,1,0,0.0,1
0.980603879,43,0,1.050473186,950.0,4,0,1,0,0.0,1
0.03029151,46,0,0.354758079,5600.0,11,0,1,0,1.0,1
0.0069995,38,0,0.30215034,5440.0,4,0,1,0,3.0,1
0.987571784,44,1,0.59182382,7900.0,21,0,2,0,2.0,1
0.063014738,60,0,0.459231282,4500.0,20,0,3,0,1.0,1
0.005441043,32,0,0.205358928,5000.0,12,0,0,0,2.0,1
0.766817308,66,0,0.346895075,1400.0,4,0,0,0,0.0,1
0.0,64,0,0.0,4166.0,1,0,0,0,0.0,1
0.29814801,61,0,0.299518226,11000.0,21,0,3,0,0.0,0
0.041399781,67,0,0.194421657,7313.0,9,0,2,0,2.0,1
0.106204556,50,0,0.346387801,12000.0,12,0,4,0,0.0,1
0.013949303,39,0,0.234753049,5000.0,3,0,1,0,3.0,1
0.658147843,35,0,0.17607114,6184.0,5,0,0,0,1.0,1
0.852887166,32,1,0.519610231,8209.0,11,0,2,0,1.0,0
0.9999999,56,0,0.0,3800.0,1,0,0,0,0.0,1
0.0,63,0,0.230683091,6250.0,8,0,2,0,2.0,1
0.210196712,45,0,0.589282144,5000.0,16,0,1,0,2.0,1
0.622091206,44,0,0.639705882,4079.0,9,0,1,0,2.0,1
0.01632832,56,0,0.205287976,5937.0,3,0,1,0,0.0,1
0.036998879,44,0,0.350880588,5166.0,8,0,2,0,0.0,1
0.026678645,57,0,0.437762113,11206.0,6,0,2,0,2.0,1
0.081279147,52,1,0.206448388,4000.0,8,0,1,0,3.0,0
0.145256983,66,0,0.008665511,7500.0,3,0,0,0,0.0,1
0.79194276,44,4,0.59757827,9166.0,13,0,1,2,1.0,1
0.940189252,35,0,0.07151008,2628.0,3,0,0,0,1.0,1
0.044459111,67,1,0.154615304,9500.0,7,0,1,0,0.0,1
0.0,44,0,0.33925144,2083.0,7,0,0,0,3.0,1
0.058092472,63,0,0.374211918,9833.0,7,0,1,0,0.0,1
0.0,50,0,0.211643151,9000.0,5,0,2,0,3.0,1
0.9999999,36,1,0.0,7000.0,0,2,0,0,0.0,1
0.093928704,55,0,0.073309921,6833.0,21,0,0,0,1.0,1
0.087003797,64,1,0.259381607,7567.0,16,0,2,0,0.0,1
0.204993788,51,0,0.444240384,9800.0,10,0,1,0,1.0,1
0.389867939,74,0,0.219347582,8000.0,12,0,0,0,0.0,0
0.212320058,51,0,0.915357766,4583.0,7,0,4,0,0.0,1
0.0,56,0,1.718912435,2500.0,15,0,2,0,0.0,1
0.044284923,62,0,0.209370664,12250.0,7,0,2,0,0.0,1
0.0,25,0,0.388814913,750.0,3,0,0,0,0.0,1
0.273515099,29,0,0.752654591,1600.0,4,0,0,0,0.0,1
0.760098477,48,0,0.412979001,8428.0,9,0,1,0,1.0,1
0.007856208,40,0,0.282926829,2254.0,9,0,0,0,1.0,1
0.544953916,45,0,0.406966321,7808.0,12,0,2,0,1.0,0
0.328835582,30,0,0.747815231,800.0,6,0,0,0,1.0,0
0.492542261,39,0,0.431419605,5416.0,9,0,2,0,3.0,1
0.9999999,82,0,0.0,439.0,0,0,0,0,0.0,1
0.862906603,42,2,0.69143078,10350.0,13,3,2,2,2.0,0
0.088543822,56,0,0.317705963,4393.0,13,0,1,0,0.0,1
0.048878042,35,2,0.097580484,5000.0,6,0,0,0,0.0,0
0.355559757,50,0,0.522707798,3500.0,17,0,2,0,0.0,1
0.9999999,34,0,0.251345119,1300.0,1,0,0,1,2.0,0
0.098964441,61,0,0.178418387,7700.0,18,0,1,0,0.0,1
0.066928871,35,0,0.611050027,3637.0,5,0,1,0,2.0,1
0.595546467,45,0,0.427582671,3900.0,4,0,1,0,1.0,1
0.314453055,52,0,0.413644383,5100.0,14,0,1,0,2.0,1
0.0,54,0,0.238711715,9500.0,8,0,1,0,2.0,1
0.197784549,40,0,0.315441939,10600.0,14,0,2,0,2.0,1
0.929709466,35,1,0.196355446,4883.0,3,0,0,0,0.0,1
0.696574946,37,0,0.319210099,8000.0,6,0,1,0,0.0,1
0.909660323,37,0,0.130504661,3110.0,4,0,0,0,1.0,0
0.122252142,45,0,0.37681803,9006.0,9,0,1,0,2.0,1
0.029998,39,0,0.108444855,6500.0,6,0,0,0,1.0,1
0.783155206,41,5,0.345209962,5500.0,14,1,2,0,2.0,1
0.359697475,26,0,0.267436695,2250.0,5,0,0,0,0.0,1
0.142969056,44,0,0.292756656,8600.0,11,0,1,0,1.0,0
0.053712367,76,0,0.198824094,8333.0,6,0,2,0,0.0,1
0.047847608,65,0,0.007360673,3803.0,2,0,0,0,0.0,1
0.095547692,76,1,0.313932981,1700.0,6,0,0,0,0.0,1
0.9999999,43,0,0.289416847,12500.0,10,0,3,0,2.0,1
0.046821147,63,0,0.279591521,6462.0,18,0,2,0,1.0,1
0.035617116,78,0,0.219406227,4142.0,6,0,1,0,0.0,1
0.098579055,74,0,0.588186008,2386.0,12,0,1,0,0.0,1
0.001244389,83,0,0.345263158,949.0,12,0,0,0,0.0,1
0.270036652,39,0,0.460728851,7600.0,13,0,1,0,3.0,1
0.008686571,51,0,0.185625507,3700.0,6,0,0,0,0.0,1
0.356064394,30,0,0.348988687,2916.0,9,0,1,0,0.0,1
0.026931381,65,0,0.735044929,3894.0,9,0,3,0,1.0,1
0.9999999,31,0,0.004663558,1500.0,1,1,0,0,1.0,0
0.333583321,35,0,0.471657577,6050.0,7,0,1,0,1.0,1
0.810237203,32,0,0.093981204,5000.0,1,2,0,0,0.0,1
0.0,28,1,0.0,2914.0,1,0,0,0,0.0,1
0.0,28,0,0.0,4445.0,1,0,0,0,0.0,1
0.634159393,32,0,0.461582405,3500.0,5,0,2,0,0.0,1
0.0,41,1,0.526684164,8000.0,4,1,2,1,1.0,0
0.020652734,60,0,0.009596162,2500.0,8,0,0,0,1.0,1
0.182277319,34,0,0.06657042,6233.0,10,0,0,0,0.0,1
0.158797585,42,0,0.299184741,6500.0,12,0,3,0,2.0,1
0.006797281,53,0,0.121832089,10850.0,3,0,1,0,1.0,1
0.382741486,33,0,0.282858201,2700.0,6,0,0,0,1.0,1
0.087630603,30,1,0.007162878,3210.0,4,0,0,0,0.0,1
0.016454039,90,1,0.006070017,7083.0,14,0,0,0,1.0,1
0.091444238,31,0,0.236610331,4200.0,6,0,1,0,0.0,1
0.0,56,0,0.268771471,6112.0,8,0,1,1,0.0,1
0.07715457,72,0,0.045571797,2325.0,6,0,0,0,0.0,1
0.0,47,0,0.24221651,3500.0,10,0,1,0,0.0,1
0.018199798,73,0,0.007998667,6000.0,8,0,0,0,0.0,1
0.058153892,53,0,0.2424531,10500.0,8,0,1,0,3.0,1
0.143051493,55,0,0.250179986,8333.0,7,0,1,0,1.0,1
0.094987068,39,0,0.354596235,14500.0,11,0,1,0,2.0,1
0.532479076,38,1,0.202495746,3525.0,3,0,0,0,0.0,1
0.018845429,70,0,0.220284754,6250.0,3,0,2,0,0.0,1
0.215020821,68,0,0.311189103,11966.0,14,0,1,0,0.0,1
0.935299715,25,0,33.0,0.0,5,0,0,0,0.0,1
0.378005162,64,0,0.528394057,4912.0,12,0,0,0,3.0,1
0.548261867,31,0,0.327334533,5000.0,5,0,1,0,2.0,1
0.424122513,48,0,1.139342961,6300.0,12,0,3,0,0.0,1
0.121300445,53,1,0.265365724,7532.0,16,0,1,0,1.0,1
0.027643216,67,0,0.011325783,1500.0,6,0,0,0,0.0,1
0.016725675,75,0,0.23893083,4900.0,11,0,1,0,0.0,1
0.0,40,0,0.188778425,8750.0,4,0,2,0,0.0,1
0.263616762,45,0,0.356741789,13000.0,6,0,2,0,2.0,1
0.9999999,42,0,0.487558652,7032.0,5,0,2,0,1.0,1
0.928410985,32,1,0.29930192,9167.0,6,0,2,1,0.0,1
0.105286926,50,0,0.301334933,6666.0,7,0,1,0,0.0,1
0.001444412,53,0,0.188960516,2481.0,5,0,1,0,0.0,1
0.0,53,0,0.417796478,12833.0,14,0,2,0,0.0,1
0.32398664,29,0,0.126692824,7900.0,8,0,0,0,2.0,1
0.619645917,63,1,0.1667117,3700.0,3,1,0,0,0.0,1
0.075129182,62,1,0.285074917,15416.0,23,0,1,0,1.0,1
0.0,77,0,0.18943147,4238.0,8,0,1,0,0.0,1
0.05901393,29,0,0.162199,2200.0,7,0,0,0,0.0,1
0.011929955,51,0,0.556503926,5857.0,8,0,2,0,0.0,1
0.9999999,48,0,0.440355964,10000.0,4,0,2,0,2.0,1
0.189287462,67,0,0.043091959,2250.0,5,0,0,0,0.0,1
0.017667696,92,1,0.135820532,4100.0,5,0,0,0,0.0,1
0.921038013,56,0,0.362340113,4768.0,8,0,2,0,1.0,1
0.169751783,56,0,0.302715699,18300.0,6,0,1,0,0.0,1
0.0,57,0,0.785229953,6783.0,8,0,3,0,0.0,1
0.968488915,32,0,0.210583153,8333.0,5,0,0,0,0.0,1
0.006678085,42,0,0.259853505,8600.0,6,0,1,0,1.0,1
0.9999999,31,0,0.0,3710.0,0,0,0,0,3.0,1
0.088819069,47,0,0.168566287,5000.0,4,0,0,0,1.0,1
0.803048066,66,0,1.0,996.0,6,0,1,0,0.0,1
0.060043045,41,0,0.566234701,8333.0,10,0,1,0,1.0,1
0.004524365,41,1,0.001066382,3750.0,4,0,0,0,3.0,1
0.04739763,60,0,0.443198263,11055.0,6,0,4,0,2.0,1
0.9999999,34,0,0.110577884,5000.0,6,0,0,1,0.0,1
0.489276602,71,0,0.138686131,1780.0,4,0,0,0,0.0,1
0.9999999,71,1,0.201776024,4053.0,1,0,1,0,0.0,1
0.083372395,51,0,0.663893511,600.0,11,0,0,0,2.0,1
0.144825287,57,0,0.600685518,3500.0,5,0,2,0,0.0,1
0.047724087,68,0,0.031479809,7750.0,13,0,1,0,0.0,1
0.031861703,61,0,0.187355791,6500.0,13,0,1,0,0.0,1
0.131676489,52,0,0.305205121,10700.0,14,0,2,0,1.0,1
0.562205399,47,0,0.417845689,5300.0,6,0,1,0,3.0,0
0.328036586,52,0,0.293990785,10200.0,6,0,2,0,3.0,1
0.215692492,65,1,0.088186277,21000.0,11,0,0,0,1.0,1
0.919483507,52,8,0.754922128,10208.0,19,4,4,2,1.0,0
0.920668743,46,1,0.315042926,2678.0,5,1,0,0,1.0,1
0.875432526,67,1,0.089986569,6700.0,9,0,0,2,1.0,1
0.150452449,36,0,0.510595762,2500.0,13,0,1,0,1.0,1
0.612102206,63,0,0.139031926,3883.0,9,0,0,0,0.0,1
0.457103346,41,0,0.043887546,7860.0,6,0,0,0,2.0,1
0.244583387,71,0,0.627984453,1800.0,9,0,0,0,0.0,1
0.013889811,63,0,0.232038398,13333.0,11,0,1,0,3.0,1
0.080997868,57,0,0.190436242,3575.0,5,0,1,0,0.0,1
0.058959628,58,0,0.758291686,2200.0,6,0,1,0,0.0,1
0.0,57,0,0.0,8104.0,1,0,0,0,0.0,1
0.0,38,0,0.002458282,48000.0,4,0,0,0,1.0,1
0.279147235,22,0,0.007283321,2745.0,2,0,0,0,0.0,1
0.000705615,67,0,0.520533881,2921.0,18,0,1,0,0.0,1
0.153475217,48,0,0.300796991,11166.0,12,0,3,0,0.0,1
0.147142764,39,0,0.438312338,5000.0,6,0,2,0,3.0,1
0.052789442,48,0,0.500443262,2255.0,4,0,1,0,1.0,1
0.032762779,37,0,0.442592901,6000.0,8,0,2,0,0.0,1
0.059198309,76,0,0.004231116,14416.0,2,0,0,0,0.0,1
0.000190349,72,0,0.287713841,4500.0,11,1,2,0,0.0,1
0.478798554,73,0,0.590116279,5159.0,11,0,2,0,0.0,1
0.491051645,52,0,0.503942407,5833.0,9,0,2,0,1.0,1
0.9999999,48,0,0.59311788,4300.0,6,0,2,0,1.0,1
0.310244523,30,0,0.188099808,2083.0,4,0,0,0,0.0,1
0.523588765,33,1,0.184292941,4150.0,6,0,0,0,0.0,1
0.054638178,42,0,0.323737287,5800.0,17,0,2,0,1.0,1
0.9999999,35,1,0.107934055,3881.0,1,1,0,0,1.0,0
0.095951728,71,0,0.338127681,7925.0,19,0,1,0,1.0,1
0.807249353,56,0,1.351377953,1015.0,7,0,1,0,0.0,1
0.495474223,47,0,0.339081293,6900.0,8,0,2,0,3.0,1
0.068769134,67,0,0.291585421,6666.0,13,0,2,0,3.0,1
0.0,59,0,0.033996762,10500.0,9,0,0,0,0.0,1
0.154083703,60,1,0.261851547,8500.0,10,0,1,0,0.0,1
0.164373474,62,0,0.196765075,6367.0,6,0,1,0,0.0,1
0.536485496,33,0,0.861530961,2050.0,10,0,0,0,1.0,1
0.149156498,45,1,0.481031308,8144.0,20,0,1,0,3.0,1
0.9999999,57,0,0.063240223,4474.0,1,0,0,0,0.0,1
0.568079715,66,1,1.020998091,11000.0,20,0,3,0,0.0,1
0.070704185,39,0,0.482132938,5400.0,13,0,1,0,0.0,1
0.9999999,69,0,0.210557888,5000.0,5,0,1,0,0.0,1
0.241915975,52,1,0.131558852,18333.0,8,0,1,0,4.0,1
0.043397621,67,0,0.22264475,8151.0,8,0,1,0,1.0,1
0.003422021,47,0,0.630053535,5416.0,14,0,2,0,0.0,1
0.130939116,55,0,0.925020828,3600.0,4,0,2,0,0.0,1
2.079734219,28,0,0.364392679,3004.0,1,3,1,0,0.0,0
0.27202999,59,0,0.219493594,6555.0,11,0,0,0,0.0,1
0.204254698,47,2,0.343412527,12500.0,10,0,1,0,2.0,1
0.35423169,52,1,0.133143343,20000.0,7,0,1,0,1.0,1
0.30628534,52,1,0.435013827,4700.0,9,0,1,0,1.0,1
0.563878225,41,0,0.534774067,2544.0,8,0,0,0,2.0,1
0.923415317,47,0,0.693461058,2400.0,9,1,2,1,3.0,1
0.120714767,49,0,0.187866253,2900.0,4,0,0,0,0.0,1
0.796982412,41,4,0.130171835,10416.0,16,0,0,0,0.0,1
0.148024446,56,0,0.69168607,7300.0,10,0,1,0,0.0,1
0.999917403,39,0,1.300131637,2278.0,6,0,1,0,3.0,1
0.136053997,53,0,0.048260232,7500.0,4,0,0,0,1.0,1
0.9999999,44,0,1246.0,1.0,6,0,2,0,2.0,1
0.397364238,27,0,0.225754849,5000.0,8,0,0,0,1.0,1
0.028339741,61,0,0.291854073,2000.0,9,0,1,0,0.0,1
0.9999999,33,0,0.331261101,1125.0,1,0,0,0,1.0,0
0.213041219,40,1,0.481481481,5993.0,17,0,2,0,0.0,1
0.364325034,42,0,0.317695832,9165.0,5,0,1,0,2.0,1
0.01324595,55,0,0.005759539,4166.0,6,0,0,0,1.0,1
0.400407913,44,0,0.227359329,7872.0,9,0,0,0,3.0,1
0.551594923,69,0,0.561233853,14166.0,18,0,4,0,0.0,1
0.08697987,36,0,0.31456699,6500.0,11,0,1,0,0.0,1
0.739372746,39,1,0.280959863,7000.0,5,0,1,0,2.0,1
0.197626601,25,0,0.031989337,3000.0,6,0,0,0,1.0,1
0.220930483,70,0,0.768004324,7400.0,21,0,4,0,0.0,1
0.080629154,50,1,0.036101083,2215.0,8,0,0,0,0.0,1
0.292077477,35,0,0.387188388,6337.0,11,0,1,0,0.0,1
0.0,44,0,0.359330084,8000.0,4,0,2,0,3.0,1
0.130925773,24,0,0.722875817,764.0,5,0,0,0,0.0,1
0.047552722,61,0,0.263091641,3971.0,7,0,2,0,2.0,1
0.074745259,51,0,0.353569521,5616.0,6,0,1,0,2.0,1
0.369399907,37,0,0.161994374,10308.0,12,0,0,0,2.0,1
0.071273111,47,0,0.045055224,35400.0,7,0,1,0,2.0,1
0.041481195,85,0,0.273464164,2343.0,4,0,1,0,0.0,1
0.028921148,53,0,0.596972294,3500.0,16,0,2,0,1.0,1
0.271480609,61,0,0.447328423,8552.0,8,0,2,0,0.0,1
0.311880534,35,2,0.726420987,1600.0,11,2,0,1,2.0,0
0.031312458,28,0,0.146353402,2042.0,2,0,0,0,0.0,1
0.148075883,66,0,0.43994622,6693.0,10,0,2,0,1.0,1
0.613172375,72,0,0.698365082,6666.0,10,0,2,0,0.0,1
0.020621178,58,0,0.471264368,8003.0,9,0,3,0,1.0,1
0.080017557,63,0,0.285464317,16001.0,13,0,3,0,1.0,1
0.944660181,34,0,0.545487601,13750.0,11,0,1,0,0.0,1
0.00054657,64,0,0.000512755,7800.0,13,0,0,0,0.0,1
1.764621969,33,0,0.580683863,3333.0,7,0,1,0,0.0,1
0.056256176,71,1,0.245474883,9833.0,19,0,2,0,0.0,1
0.492437537,51,0,0.631531328,4420.0,8,0,1,0,2.0,1
0.264230807,62,1,0.704532736,5360.0,24,0,1,0,0.0,1
0.307909307,71,0,0.607252366,7500.0,10,0,3,0,0.0,1
0.265117608,45,1,0.211842105,3799.0,11,0,0,0,1.0,1
0.956886461,70,0,0.179937952,1933.0,4,0,0,0,1.0,0
0.012932913,67,1,0.130994497,10175.0,11,0,1,0,1.0,1
0.224446844,40,0,0.321779703,6000.0,11,0,1,0,2.0,1
0.024939486,60,0,0.0864618,12918.0,6,0,0,0,0.0,1
0.036179086,71,0,0.006997667,3000.0,3,0,0,0,0.0,1
0.433718324,59,3,0.821529745,6000.0,5,0,1,1,1.0,0
0.349498457,56,0,0.670904157,7000.0,13,0,2,0,2.0,1
0.0,43,1,0.431508833,6905.0,12,0,1,0,1.0,1
0.161167766,41,0,0.317652844,6100.0,5,0,2,0,0.0,1
0.9999999,52,0,0.0,3200.0,0,0,0,0,2.0,0
0.01975177,57,0,0.136,8249.0,10,0,1,0,3.0,0
0.076086747,51,0,0.620088352,4300.0,18,0,1,0,0.0,1
0.239123785,31,0,0.317128578,2200.0,11,0,0,0,0.0,1
0.0,35,0,0.963318478,2916.0,4,0,1,0,1.0,1
0.077929817,64,0,0.525405456,21333.0,21,0,3,0,0.0,1
0.006873405,47,1,0.19763683,8970.0,8,0,3,0,0.0,1
0.9999999,26,0,0.0,800.0,0,0,0,0,0.0,1
0.048608727,62,0,0.591764183,6750.0,14,0,2,0,0.0,1
0.554998107,35,3,0.405370661,7000.0,12,0,2,0,1.0,1
0.308538292,49,0,0.297326668,4600.0,6,0,1,0,2.0,1
0.10485168,51,0,0.071775072,10100.0,7,0,1,0,2.0,1
0.929339235,54,1,0.333868952,5600.0,6,0,1,0,0.0,0
0.112222206,75,1,0.554219366,4822.0,11,0,2,0,0.0,1
0.061639445,88,0,0.014197161,5000.0,3,0,0,0,0.0,1
0.05673969,52,0,0.136723533,12250.0,4,0,1,0,2.0,1
0.08357222,56,0,0.32550578,5535.0,11,0,1,0,1.0,1
0.0,74,0,0.360098446,6500.0,4,0,2,0,0.0,1
0.045288557,62,0,0.568422055,10500.0,12,0,2,0,0.0,1
0.697201501,48,0,0.539389427,6714.0,10,0,2,0,2.0,1
0.00340351,80,0,0.001666111,3000.0,10,0,0,0,0.0,1
0.0950448,89,1,0.031737194,1795.0,10,1,0,1,1.0,0
0.329467413,60,0,0.425733456,7600.0,16,0,2,0,1.0,1
0.187003754,50,0,0.587661546,4100.0,5,0,1,0,0.0,1
0.018544936,38,0,0.739630185,2000.0,6,0,1,0,3.0,1
0.037138986,57,0,0.776389756,1600.0,4,0,1,0,0.0,1
0.795578785,34,0,0.234153169,5000.0,5,0,0,0,0.0,1
0.052589482,29,0,0.416688396,3834.0,5,0,1,0,0.0,1
0.136083842,54,0,0.262083206,13075.0,12,0,1,0,2.0,1
0.015474613,54,0,0.238234902,7500.0,9,0,1,0,2.0,1
0.011772162,63,0,0.164052365,8478.0,13,0,1,0,1.0,1
0.108869732,57,0,0.502430743,12958.0,13,0,2,0,3.0,1
0.034990855,62,0,0.252558915,4200.0,4,0,1,0,1.0,1
0.0,38,0,0.632121885,6300.0,6,0,1,0,0.0,1
0.2505186,77,0,0.363636364,4300.0,24,0,0,0,0.0,1
0.196233733,84,0,0.075239808,3335.0,6,0,0,0,1.0,1
0.001272694,46,0,0.280539367,8750.0,6,0,1,0,0.0,1
0.801099966,41,0,0.26397067,18001.0,8,0,1,0,2.0,1
0.179371097,88,0,3.077448747,1316.0,13,0,0,0,0.0,1
0.717131474,47,0,0.199406235,2020.0,2,1,0,1,2.0,1
0.151721529,52,0,0.515871032,4000.0,8,0,1,0,0.0,1
0.03552937,25,0,0.0009998,5000.0,2,0,0,0,0.0,1
0.02945308,77,0,0.004559635,8333.0,8,0,0,0,0.0,1
0.336482382,64,0,0.459731544,9833.0,14,0,0,0,0.0,1
0.202838582,59,0,0.534816942,2785.0,14,0,0,0,0.0,1
0.232500862,30,0,0.466938984,3916.0,5,0,2,0,0.0,1
0.864711763,28,0,0.025658114,3000.0,2,0,0,0,0.0,1
0.401029529,60,0,0.572668113,7375.0,8,0,3,0,0.0,1
0.052055761,37,0,0.18902678,7654.0,5,0,2,0,2.0,1
0.113592534,65,0,0.035443484,5670.0,6,0,0,0,0.0,1
0.576329627,43,0,0.158526135,3500.0,3,0,0,0,1.0,1
0.193410873,43,0,0.209643606,6200.0,8,0,1,0,4.0,1
0.276641145,58,0,0.291114058,4523.0,3,0,1,0,0.0,1
0.393835333,62,0,0.401963458,11000.0,17,0,1,0,1.0,1
0.0,44,0,0.632669757,3666.0,4,0,2,0,0.0,1
0.977850554,57,0,0.074081091,15833.0,1,0,0,0,0.0,1
0.289468862,32,0,0.369926015,5000.0,6,0,2,0,0.0,1
0.86702052,63,0,0.265759511,3600.0,6,0,0,0,1.0,1
0.087338262,58,0,0.027984009,1750.0,8,0,0,0,0.0,1
0.054947253,39,0,0.33338431,6538.0,9,0,1,0,1.0,1
1.007050529,36,0,0.088760982,3300.0,4,4,0,1,1.0,0
0.312832708,58,0,0.823362773,6000.0,9,0,3,0,0.0,1
0.052915785,49,0,0.261736913,20000.0,6,0,1,0,2.0,1
0.444753556,56,0,0.373750833,1500.0,5,0,0,0,0.0,1
0.91334074,29,0,0.495643515,4016.0,13,0,2,0,0.0,1
0.855372709,45,1,0.725245145,5200.0,8,0,1,0,2.0,1
0.120796549,63,0,0.025394921,5000.0,14,0,0,0,0.0,1
0.9999999,41,0,0.0,6300.0,0,0,0,1,1.0,1
0.514925787,46,4,0.44699021,4800.0,9,0,1,1,2.0,0
0.046594982,23,0,238.0,0.0,5,0,0,0,0.0,1
0.115031382,29,0,0.095347943,2600.0,12,0,0,0,0.0,1
0.40271512,38,0,0.263353328,3500.0,10,0,0,0,1.0,1
0.220569486,51,0,0.658590552,9038.0,14,0,2,0,0.0,1
0.279082974,55,0,0.6461265,6750.0,8,0,1,0,2.0,1
1.010215851,33,4,0.326826946,4200.0,12,1,0,2,0.0,0
0.012922083,43,0,0.286339208,8000.0,7,0,1,0,2.0,1
0.834607215,63,0,0.537758791,15214.0,8,0,2,0,1.0,1
0.0,74,0,0.227602431,5100.0,9,0,2,0,0.0,1
0.007299854,63,0,0.002288853,4368.0,2,0,0,0,0.0,1
0.118334533,59,1,0.2011997,4000.0,9,0,0,0,3.0,0
0.012349691,77,0,0.002153515,6500.0,1,0,0,0,0.0,1
0.9999999,60,0,0.168244234,7500.0,7,0,1,0,0.0,1
0.200785644,29,0,0.782960495,2100.0,6,0,2,0,0.0,1
0.0,66,0,0.225132683,5840.0,8,0,0,0,0.0,1
0.153357184,51,0,0.405027135,3500.0,16,0,1,0,3.0,1
0.916900968,48,2,0.524455552,2800.0,5,3,1,1,2.0,0
0.799387073,59,0,0.160450549,17400.0,13,0,1,0,0.0,1
0.045129273,51,0,1.343328336,1333.0,7,0,1,0,3.0,1
1.008746631,50,0,0.253509719,3703.0,8,0,0,0,0.0,1
0.749722243,35,1,0.137155847,3958.0,8,0,0,0,0.0,1
0.9999999,30,0,0.039973351,1500.0,1,0,0,0,0.0,0
0.332158758,42,0,0.592597541,7483.0,7,0,2,0,0.0,1
0.006825282,41,0,1.45989179,4250.0,16,0,3,0,3.0,0
0.238093876,57,0,0.163754446,6466.0,17,0,0,0,1.0,1
0.001157662,59,0,332.0,0.0,7,0,0,0,0.0,1
0.21475141,56,0,0.295568144,3000.0,12,0,1,0,1.0,1
0.191113374,67,0,0.684157921,2000.0,8,0,1,0,1.0,1
0.9999999,36,2,0.086512957,4900.0,0,1,0,0,1.0,1
0.042772162,54,0,0.308637084,5047.0,9,0,1,0,0.0,1
0.043854835,55,0,0.011199631,8660.0,5,0,0,0,0.0,1
0.00943155,57,0,0.159144563,7200.0,6,0,1,0,2.0,1
0.057431419,41,0,0.196901549,2000.0,7,0,0,0,2.0,1
0.100202261,68,0,0.328879193,7333.0,12,0,2,0,1.0,1
0.0,27,0,0.0,2881.0,2,0,0,0,0.0,1
0.169839044,66,0,0.195912216,10616.0,19,0,1,0,0.0,1
0.335332933,30,0,0.237561317,4280.0,3,0,1,0,0.0,1
0.999597342,32,0,0.273678836,3916.0,12,0,0,0,0.0,1
0.9999999,41,0,0.01142606,4550.0,3,0,0,0,2.0,1
0.207560257,37,0,0.154584542,10000.0,4,0,1,0,3.0,1
0.31704553,31,0,0.47350883,3000.0,6,0,1,0,0.0,1
0.075907238,40,0,0.952294412,2200.0,13,0,2,0,2.0,1
0.100253482,47,0,0.269034619,16666.0,8,0,3,0,3.0,1
0.03832837,76,0,0.150339864,2500.0,12,0,1,0,0.0,1
0.239871519,52,0,0.95099589,3162.0,10,0,1,0,2.0,1
0.371729807,57,0,0.489450305,10805.0,12,0,1,0,0.0,1
0.694287566,64,1,0.369356559,2812.0,8,0,0,0,0.0,1
0.053319885,43,1,0.207120253,6319.0,9,0,1,0,0.0,1
0.894026333,43,0,0.1260971,9000.0,4,0,0,0,0.0,1
0.014999605,42,0,0.184781522,10000.0,7,0,1,1,1.0,1
0.273451636,38,0,0.385415278,7500.0,7,0,1,0,0.0,1
0.433947158,52,0,0.332696188,9416.0,11,0,2,0,1.0,1
0.0,69,0,0.487405038,2500.0,16,0,2,0,0.0,1
0.020401315,74,0,0.003996448,2251.0,3,0,0,0,0.0,1
0.006358259,49,0,0.360127974,5000.0,6,0,1,0,0.0,1
0.202593373,72,0,0.505095174,5200.0,16,0,2,0,0.0,1
0.465041507,41,0,0.254192596,9480.0,11,0,2,2,4.0,1
0.576037721,65,0,0.416291854,2000.0,9,0,0,0,0.0,1
0.093424462,60,0,0.671654027,4878.0,17,0,1,0,0.0,1
0.018477975,64,0,0.273828331,7595.0,12,0,1,0,2.0,1
0.016319409,57,0,0.136309095,4166.0,16,0,2,0,1.0,1
0.110183477,40,0,0.451328633,7375.0,8,0,1,0,1.0,1
0.108656513,59,0,0.446168613,6250.0,13,0,2,0,1.0,1
